route,route_name,stop_seq,stop,lat,lon,date,hour,is_peak,passengers,traffic,speed,delay,buses,wait_time,new_wait,load,new_load,overcrowded,new_overcrowded,seg_dist,cum_dist,travel_time,cum_travel_time,efficiency,total_buses_on_route,action,growth,rank,alert,alt_route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-04,19,1,67,Very High,9.7,26,3,10,3.3,1.12,0.37,1,0,1.115,40.477,6.9,181.16,0.37,4,Add Bus,-0.162,31.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-04,19,1,57,High,14.5,15,2,10,5.0,0.95,0.48,0,0,10.439,50.916,43.2,224.36,0.97,4,Normal,-0.149,41.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-04,19,1,65,High,17.6,14,3,10,3.3,1.08,0.36,1,0,6.878,57.794,23.45,247.81,1.26,4,Add Bus,0.14,33.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-04,19,1,54,Very High,12.1,21,3,10,3.3,0.9,0.3,0,0,8.956,66.75,44.41,292.22,0.58,4,Reroute,-0.169,44.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-04,19,1,76,High,16.7,14,3,10,3.3,1.2,0.42,1,0,4.531,71.281,16.28,308.5,1.19,4,Add Bus,0.407,22.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-04,19,1,84,High,12.6,17,2,10,5.0,1.2,0.7,1,0,0.0,71.281,0.0,308.5,0.74,4,Add Bus,0.105,14.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-04,20,0,38,Low,34.6,0,3,5,1.7,0.63,0.21,0,0,0.0,0.0,0.0,0.0,34.6,4,Normal,-0.548,60.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-04,20,0,40,Low,34.6,2,1,5,5.0,0.67,0.67,0,0,11.879,11.879,20.6,20.6,17.3,4,Normal,0.053,58.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-04,20,0,44,Low,31.8,3,2,5,2.5,0.73,0.37,0,0,11.881,23.76,22.42,43.02,10.6,4,Normal,0.1,54.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-04,20,0,42,Low,32.2,0,1,5,5.0,0.7,0.7,0,0,4.215,27.975,7.85,50.87,32.2,4,Normal,-0.045,56.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-04,20,0,51,Low,36.0,3,1,5,5.0,0.85,0.85,0,0,4.215,32.19,7.02,57.89,12.0,4,Normal,0.214,47.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-04,20,0,36,Low,35.7,1,1,5,5.0,0.6,0.6,0,0,1.391,33.581,2.34,60.23,35.7,4,Normal,-0.294,62.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-04,20,0,52,Low,38.6,3,2,5,2.5,0.87,0.43,0,0,1.632,35.213,2.54,62.77,12.87,4,Normal,0.444,46.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-04,20,0,61,High,18.6,11,1,5,5.0,1.02,1.02,1,1,4.149,39.362,13.38,76.15,1.69,4,Add Bus,0.173,37.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-04,20,0,44,High,12.3,8,2,5,2.5,0.73,0.37,0,0,1.115,40.477,5.44,81.59,1.54,4,Normal,-0.279,54.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-04,20,0,41,Low,31.3,2,1,5,5.0,0.68,0.68,0,0,10.439,50.916,20.01,101.6,15.65,4,Normal,-0.068,57.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-04,20,0,40,Moderate,26.4,7,2,5,2.5,0.67,0.33,0,0,6.878,57.794,15.63,117.23,3.77,4,Normal,-0.024,58.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-04,20,0,51,High,16.2,9,2,5,2.5,0.85,0.42,0,0,8.956,66.75,33.17,150.4,1.8,4,Normal,0.275,47.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-04,20,0,59,Low,34.4,0,2,5,2.5,0.98,0.49,0,0,4.531,71.281,7.9,158.3,34.4,4,Normal,0.157,39.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-04,20,0,58,Low,32.1,0,2,5,2.5,0.97,0.48,0,0,0.0,71.281,0.0,158.3,32.1,4,Normal,-0.017,40.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,7,0,43,High,12.1,10,2,5,2.5,0.72,0.36,0,0,0.0,0.0,0.0,0.0,1.21,4,Normal,-0.259,55.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,7,0,37,Moderate,25.3,5,1,5,5.0,0.62,0.62,0,0,11.879,11.879,28.17,28.17,5.06,4,Normal,-0.14,61.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,7,0,28,Moderate,26.8,4,2,5,2.5,0.47,0.23,0,0,11.881,23.76,26.6,54.77,6.7,4,Normal,-0.243,70.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-05,7,0,35,Low,35.9,2,1,5,5.0,0.58,0.58,0,0,4.215,27.975,7.04,61.81,17.95,4,Normal,0.25,63.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-05,7,0,39,Moderate,21.9,5,2,5,2.5,0.65,0.32,0,0,4.215,32.19,11.55,73.36,4.38,4,Normal,0.114,59.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-05,7,0,30,Moderate,24.7,5,2,5,2.5,0.5,0.25,0,0,1.391,33.581,3.38,76.74,4.94,4,Normal,-0.231,68.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-05,7,0,47,Low,37.8,2,1,5,5.0,0.78,0.78,0,0,1.632,35.213,2.59,79.33,18.9,4,Normal,0.567,51.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-05,7,0,55,High,18.8,11,1,5,5.0,0.92,0.92,0,0,4.149,39.362,13.24,92.57,1.71,4,Normal,0.17,43.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-05,7,0,37,High,19.9,15,1,5,5.0,0.62,0.62,0,0,1.115,40.477,3.36,95.93,1.33,4,Normal,-0.327,61.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-05,7,0,34,Moderate,27.6,4,2,5,2.5,0.57,0.28,0,0,10.439,50.916,22.69,118.62,6.9,4,Normal,-0.081,64.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-05,7,0,29,Moderate,25.3,7,3,5,1.7,0.48,0.16,0,0,6.878,57.794,16.31,134.93,3.61,4,Normal,-0.147,69.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-05,7,0,31,Low,39.3,2,2,5,2.5,0.52,0.26,0,0,8.956,66.75,13.67,148.6,19.65,4,Normal,0.069,67.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-05,7,0,47,Low,34.5,1,2,5,2.5,0.78,0.39,0,0,4.531,71.281,7.88,156.48,34.5,4,Normal,0.516,51.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-05,7,0,50,Low,37.2,3,3,5,1.7,0.83,0.28,0,0,0.0,71.281,0.0,156.48,12.4,4,Normal,0.064,48.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,8,1,47,Very High,11.4,26,2,10,5.0,0.78,0.39,0,0,0.0,0.0,0.0,0.0,0.44,4,Reroute,-0.06,51.0,Seats Available,Use R4
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,8,1,61,Very High,9.0,17,2,10,5.0,1.02,0.51,1,0,11.879,11.879,79.19,79.19,0.53,4,Add Bus,0.298,37.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,8,1,55,Very High,13.3,20,3,10,3.3,0.92,0.31,0,0,11.881,23.76,53.6,132.79,0.66,4,Reroute,-0.098,43.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-05,8,1,48,High,14.8,14,4,10,2.5,0.8,0.2,0,0,4.215,27.975,17.09,149.88,1.06,4,Normal,-0.127,50.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-05,8,1,60,Very High,11.8,16,4,10,2.5,1.0,0.25,0,0,4.215,32.19,21.43,171.31,0.74,4,Reroute,0.25,38.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-05,8,1,48,High,19.1,16,3,10,3.3,0.8,0.27,0,0,1.391,33.581,4.37,175.68,1.19,4,Increase Frequency,-0.2,50.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-05,8,1,72,High,14.0,18,2,10,5.0,1.2,0.6,1,0,1.632,35.213,6.99,182.67,0.78,4,Add Bus,0.5,26.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-05,8,1,67,High,17.4,10,3,10,3.3,1.12,0.37,1,0,4.149,39.362,14.31,196.98,1.74,4,Add Bus,-0.069,31.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-05,8,1,55,High,14.7,17,2,10,5.0,0.92,0.46,0,0,1.115,40.477,4.55,201.53,0.86,4,Increase Frequency,-0.179,43.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-05,8,1,56,High,18.8,15,2,10,5.0,0.93,0.47,0,0,10.439,50.916,33.32,234.85,1.25,4,Normal,0.018,42.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-05,8,1,52,Very High,13.4,26,3,10,3.3,0.87,0.29,0,0,6.878,57.794,30.8,265.65,0.52,4,Reroute,-0.071,46.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-05,8,1,55,Very High,14.5,20,2,10,5.0,0.92,0.46,0,0,8.956,66.75,37.06,302.71,0.72,4,Reroute,0.058,43.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-05,8,1,64,High,14.9,15,4,10,2.5,1.07,0.27,1,0,4.531,71.281,18.25,320.96,0.99,4,Add Bus,0.164,34.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-05,8,1,72,High,18.5,19,3,10,3.3,1.2,0.4,1,0,0.0,71.281,0.0,320.96,0.97,4,Add Bus,0.125,26.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,9,1,44,Very High,8.4,16,3,10,3.3,0.73,0.24,0,0,0.0,0.0,0.0,0.0,0.52,4,Reroute,-0.389,54.0,Seats Available,Use R4
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,9,1,51,Very High,9.0,26,2,10,5.0,0.85,0.42,0,0,11.879,11.879,79.19,79.19,0.35,4,Reroute,0.159,47.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,9,1,55,High,15.4,20,2,10,5.0,0.92,0.46,0,0,11.881,23.76,46.29,125.48,0.77,4,Increase Frequency,0.078,43.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-05,9,1,44,Very High,12.6,27,2,10,5.0,0.73,0.37,0,0,4.215,27.975,20.07,145.55,0.47,4,Reroute,-0.2,54.0,Seats Available,Use R4
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-05,9,1,70,Very High,10.0,22,4,10,2.5,1.17,0.29,1,0,4.215,32.19,25.29,170.84,0.45,4,Add Bus,0.591,28.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-05,9,1,56,Very High,13.4,16,4,10,2.5,0.93,0.23,0,0,1.391,33.581,6.23,177.07,0.84,4,Reroute,-0.2,42.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-05,9,1,70,Very High,13.4,26,3,10,3.3,1.17,0.39,1,0,1.632,35.213,7.31,184.38,0.52,4,Add Bus,0.25,28.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-05,9,1,67,High,14.4,16,2,10,5.0,1.12,0.56,1,0,4.149,39.362,17.29,201.67,0.9,4,Add Bus,-0.043,31.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-05,9,1,54,Very High,10.2,26,4,10,2.5,0.9,0.22,0,0,1.115,40.477,6.56,208.23,0.39,4,Reroute,-0.194,44.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-05,9,1,48,Very High,9.8,17,2,10,5.0,0.8,0.4,0,0,10.439,50.916,63.91,272.14,0.58,4,Reroute,-0.111,50.0,Seats Available,Use R4
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-05,9,1,49,Very High,13.3,23,2,10,5.0,0.82,0.41,0,0,6.878,57.794,31.03,303.17,0.58,4,Reroute,0.021,49.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-05,9,1,55,Very High,14.8,16,3,10,3.3,0.92,0.31,0,0,8.956,66.75,36.31,339.48,0.92,4,Reroute,0.122,43.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-05,9,1,62,Very High,8.1,19,4,10,2.5,1.03,0.26,1,0,4.531,71.281,33.56,373.04,0.43,4,Add Bus,0.127,36.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-05,9,1,73,High,15.6,18,2,10,5.0,1.2,0.61,1,0,0.0,71.281,0.0,373.04,0.87,4,Add Bus,0.177,25.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,12,0,28,Moderate,29.8,4,1,5,5.0,0.47,0.47,0,0,0.0,0.0,0.0,0.0,7.45,4,Normal,-0.616,70.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,12,0,30,Low,35.8,3,3,5,1.7,0.5,0.17,0,0,11.879,11.879,19.91,19.91,11.93,4,Normal,0.071,68.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,12,0,29,Low,38.6,0,1,5,5.0,0.48,0.48,0,0,11.881,23.76,18.47,38.38,38.6,4,Normal,-0.033,69.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-05,12,0,29,Moderate,20.2,3,1,5,5.0,0.48,0.48,0,0,4.215,27.975,12.52,50.9,6.73,4,Normal,0.0,69.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-05,12,0,42,Low,33.2,2,2,5,2.5,0.7,0.35,0,0,4.215,32.19,7.62,58.52,16.6,4,Normal,0.448,56.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-05,12,0,38,Moderate,28.1,6,3,5,1.7,0.63,0.21,0,0,1.391,33.581,2.97,61.49,4.68,4,Normal,-0.095,60.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-05,12,0,42,Low,30.1,1,1,5,5.0,0.7,0.7,0,0,1.632,35.213,3.25,64.74,30.1,4,Normal,0.105,56.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-05,12,0,47,Moderate,20.4,4,3,5,1.7,0.78,0.26,0,0,4.149,39.362,12.2,76.94,5.1,4,Normal,0.119,51.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-05,12,0,36,Moderate,29.1,3,2,5,2.5,0.6,0.3,0,0,1.115,40.477,2.3,79.24,9.7,4,Normal,-0.234,62.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-05,12,0,32,Low,34.1,0,1,5,5.0,0.53,0.53,0,0,10.439,50.916,18.37,97.61,34.1,4,Normal,-0.111,66.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-05,12,0,28,Moderate,26.2,6,3,5,1.7,0.47,0.16,0,0,6.878,57.794,15.75,113.36,4.37,4,Normal,-0.125,70.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-05,12,0,39,Moderate,21.3,7,1,5,5.0,0.65,0.65,0,0,8.956,66.75,25.23,138.59,3.04,4,Normal,0.393,59.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-05,12,0,49,Moderate,25.2,4,1,5,5.0,0.82,0.82,0,0,4.531,71.281,10.79,149.38,6.3,4,Normal,0.256,49.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-05,12,0,43,Low,35.1,1,2,5,2.5,0.72,0.36,0,0,0.0,71.281,0.0,149.38,35.1,4,Normal,-0.122,55.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,15,0,29,Low,37.9,3,1,5,5.0,0.48,0.48,0,0,0.0,0.0,0.0,0.0,12.63,4,Normal,-0.326,69.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,15,0,40,Moderate,29.9,3,1,5,5.0,0.67,0.67,0,0,11.879,11.879,23.84,23.84,9.97,4,Normal,0.379,58.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,15,0,37,Low,31.5,0,1,5,5.0,0.62,0.62,0,0,11.881,23.76,22.63,46.47,31.5,4,Normal,-0.075,61.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-05,15,0,32,Low,30.6,3,1,5,5.0,0.53,0.53,0,0,4.215,27.975,8.26,54.73,10.2,4,Normal,-0.135,66.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-05,15,0,55,Moderate,23.5,7,2,5,2.5,0.92,0.46,0,0,4.215,32.19,10.76,65.49,3.36,4,Normal,0.719,43.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-05,15,0,31,Moderate,28.1,4,2,5,2.5,0.52,0.26,0,0,1.391,33.581,2.97,68.46,7.02,4,Normal,-0.436,67.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-05,15,0,49,Low,32.2,0,3,5,1.7,0.82,0.27,0,0,1.632,35.213,3.04,71.5,32.2,4,Normal,0.581,49.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-05,15,0,51,Low,39.4,2,1,5,5.0,0.85,0.85,0,0,4.149,39.362,6.32,77.82,19.7,4,Normal,0.041,47.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-05,15,0,31,Low,35.9,1,1,5,5.0,0.52,0.52,0,0,1.115,40.477,1.86,79.68,35.9,4,Normal,-0.392,67.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-05,15,0,32,Moderate,25.0,7,1,5,5.0,0.53,0.53,0,0,10.439,50.916,25.05,104.73,3.57,4,Normal,0.032,66.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-05,15,0,35,Moderate,27.9,6,1,5,5.0,0.58,0.58,0,0,6.878,57.794,14.79,119.52,4.65,4,Normal,0.094,63.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-05,15,0,29,Low,31.6,0,1,5,5.0,0.48,0.48,0,0,8.956,66.75,17.01,136.53,31.6,4,Normal,-0.171,69.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-05,15,0,53,Moderate,23.4,6,2,5,2.5,0.88,0.44,0,0,4.531,71.281,11.62,148.15,3.9,4,Normal,0.828,45.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-05,15,0,49,Moderate,20.3,5,3,5,1.7,0.82,0.27,0,0,0.0,71.281,0.0,148.15,4.06,4,Normal,-0.075,49.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,18,1,50,Very High,11.4,15,4,10,2.5,0.83,0.21,0,0,0.0,0.0,0.0,0.0,0.76,4,Reroute,0.02,48.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,18,1,55,Very High,8.7,20,2,10,5.0,0.92,0.46,0,0,11.879,11.879,81.92,81.92,0.43,4,Reroute,0.1,43.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,18,1,48,Very High,10.0,20,4,10,2.5,0.8,0.2,0,0,11.881,23.76,71.29,153.21,0.5,4,Reroute,-0.127,50.0,Seats Available,Use R4
R5,Pardi to Hingna MIDC,4,Telephone Exchange Square,21.14931145,79.15851180000001,2025-04-05,18,1,49,Very High,8.7,26,2,10,5.0,0.82,0.41,0,0,4.215,27.975,29.07,182.28,0.33,4,Reroute,0.021,49.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,5,Itwari Railway Station,21.1575034,79.1188261,2025-04-05,18,1,60,Very High,8.4,18,2,10,5.0,1.0,0.5,0,0,4.215,32.19,30.11,212.39,0.47,4,Reroute,0.224,38.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,6,Gandhibagh,21.1543273,79.1058527,2025-04-05,18,1,48,High,17.1,12,4,10,2.5,0.8,0.2,0,0,1.391,33.581,4.88,217.27,1.42,4,Normal,-0.2,50.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,7,Nagpur Railway Station,21.1513767,79.0904355,2025-04-05,18,1,62,Very High,8.5,19,3,10,3.3,1.03,0.34,1,0,1.632,35.213,11.52,228.79,0.45,4,Add Bus,0.292,36.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,8,Ajni Square,21.1182122,79.0721071,2025-04-05,18,1,68,High,16.7,17,2,10,5.0,1.13,0.57,1,0,4.149,39.362,14.91,243.7,0.98,4,Add Bus,0.097,30.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,9,Rahate Colony,21.1276692,79.0756888,2025-04-05,18,1,46,High,13.7,13,3,10,3.3,0.77,0.26,0,0,1.115,40.477,4.88,248.58,1.05,4,Normal,-0.324,52.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,10,Wadi T-Point,21.1491394,78.9777061,2025-04-05,18,1,53,Very High,11.7,20,2,10,5.0,0.88,0.44,0,0,10.439,50.916,53.53,302.11,0.58,4,Reroute,0.152,45.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,11,Hingna T-Point,21.1230151,79.0378219,2025-04-05,18,1,48,High,14.7,10,3,10,3.3,0.8,0.27,0,0,6.878,57.794,28.07,330.18,1.47,4,Normal,-0.094,50.0,Seats Available,Same Route
R5,Pardi to Hingna MIDC,12,Hingna Village,21.0751769,78.9683723,2025-04-05,18,1,59,Very High,12.7,27,3,10,3.3,0.98,0.33,0,0,8.956,66.75,42.31,372.49,0.47,4,Reroute,0.229,39.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,13,Hingna MIDC Gate,21.1100984,78.9908833,2025-04-05,18,1,69,High,12.0,11,4,10,2.5,1.15,0.29,1,0,4.531,71.281,22.66,395.15,1.09,4,Add Bus,0.169,29.0,Bus Full,Same Route
R5,Pardi to Hingna MIDC,14,Hingna MIDC Bus Terminal,21.1100984,78.9908833,2025-04-05,18,1,62,Very High,8.5,24,2,10,5.0,1.03,0.52,1,0,0.0,71.281,0.0,395.15,0.35,4,Add Bus,-0.101,36.0,Bus Full,Use R4
R5,Pardi to Hingna MIDC,1,Pardi Bus Stop,21.3298354,79.090662,2025-04-05,19,1,55,Very High,8.6,14,2,10,5.0,0.92,0.46,0,0,0.0,0.0,0.0,0.0,0.61,4,Reroute,-0.113,43.0,Almost Full,Use R4
R5,Pardi to Hingna MIDC,2,Kalamna Market,21.235477449999998,79.14442975,2025-04-05,19,1,51,High,14.3,14,3,10,3.3,0.85,0.28,0,0,11.879,11.879,49.84,49.84,1.02,4,Normal,-0.073,47.0,Almost Full,Same Route
R5,Pardi to Hingna MIDC,3,Bhandara Road,21.1411195,79.1981975,2025-04-05,19,1,62,Very High,8.7,24,3,10,3.3,1.03,0.34,1,0,11.881,23.76,81.94,131.78,0.36,4,Add Bus,0.216,36.0,Bus Full,Use R4
